dataset,regime,seed,client,file_sha256,state_sha256,valid,reason
cifar,alpha1p0,44,0,29ada5a678e6190edee7ae83725e6570ab0421e71d05047e3220c4b48310d4f4,e4cd79e90291ca3e289219efa51370cdfc76279fa838bb85a44ffc3be8b73e60,True,
cifar,alpha1p0,44,1,779ee2c02225edd8d7c4cddd4da75ae862f1248753bac5376cf3045a348eadaa,90d266492ae2ed697b973e6e65875a0591c4ea3fd2a29ed115b785493c92f9b0,True,
cifar,alpha1p0,44,2,a666b861194f379d88457308e89845aee518033213118ecbbecb91c96317e832,a952704d67d5b05d23cc598a9673aea1f0c14759b6b2fb6c6e4a8ced501496c0,True,
cifar,alpha1p0,44,3,0cc309d636b40039655f5594317e331c0ce533192a81f3fb7b02c01dd3560850,cf6bf79b67279d685c64b9b487ae30b4029e30d91be85c869421ae68767e3f62,True,
cifar,alpha1p0,44,4,d2898ee628428871b89c84843edef1a8fe9023e15d58ddfdd19b9d0156bbec64,d39fb498a590b5686c3bfc8f432ecae0ae73eaa25210eda57bf8b1af4f4d8790,True,
cifar,alpha1p0,44,5,bfa29c19b3bd655feb46508aa56ea4a483449c3ab0b7f5b9cdbf662ed92fe42b,e2f88ba888e5d5b3a391e48f9f39045c7d60e517965a8a4011d5ff757292e999,True,
cifar,alpha1p0,44,6,59353f96244c9eefc6affe20208a8b04e7cfb5060a583d01bca74f6b4c55a333,bc6ba856e72a700748216a8f81d49045ed6984211b8532843858e870ca552928,True,
cifar,alpha1p0,44,7,05e3e0d380c6d53a4dd5fb7bc73085234015cc5e5e49ab71d6afd620a17b439b,eb4bf5631c9b4b2428d9f5c01759a7cc923eaddc0ce4f7f1bd0402e0f6b4a194,True,
cifar,alpha1p0,44,8,3ad2b92e662bbd7524b3f4fd49a6a09b09524bf0a1d48a1493082d91ea01689d,f99ecbc71e46a85b4fd802a1f4a121129839a2b365ef9f29e015b83729945c7d,True,
cifar,alpha1p0,44,9,7fb4688963c218921902bdbef0f40017f4ee2b68889e2bf3ef47aaab2e688fe5,72312e0acdabba4bc6f348ccfbd889ea6ad532f51a74f0515653329b2b6932f1,True,
cifar,alpha0p5,42,0,4f4feaeb54bb80b96f1aa68cfc22e4630ae4c57025f38cf470e849d1d335a243,47500a60953eee2c373b434fd6e58ebe7f102ed7f4802fd7ec354436a0fe1b73,True,
cifar,alpha0p5,42,1,c1c0e4764fdd09349bf80ef4b603f3a51b0842945fe376f4f82d750f93d6f394,e393cedb7aca314389dc5707eee106891e0e3ea97a8cd3c6751568eb56696d1c,True,
cifar,alpha0p5,42,2,bd3b41871e51e3025a51369a22d6fde7fcb20bf487b77ee5ee838aed13d98437,2141ef8c3c35de6d6119180402e1e7d9a222a6fc0a25de375ab8323f69fdc0f1,True,
cifar,alpha0p5,42,3,bb5b7883f4b8b2329c87e87f8b999f8aa55c0161a52296e39697bfb068b64303,850a9712a03ab6b2a4f4edaa79c0115a8309f5553d31c108c4c53a6642f5ed0f,True,
cifar,alpha0p5,42,4,c6ca11fb4f7da425e1aed8d018475aba8566b66f61515a9f1a56cdf6d262371f,4f4ca1e1243ea8c4b6e43fc6492fa9f7c4403e95ff7b68a39200bd2522d4f362,True,
cifar,alpha0p5,42,5,7fe3a85c4883a8ef72cd9f6af9d857cdc74608afed83c4db67f74f49cee0c14d,985c38e6aff98ab8fe73b00882d45e01e0c4476e80c162912ec860deefbacc6b,True,
cifar,alpha0p5,42,6,e0d1c7a5eb9d573ac804e8b679e18b142f76f05d6ebe6b837dc1fd4e5d2578c3,04319ce0f3420b4c9a8a8dcf67e28262b7a495628f9883c4a4ef30002fa33ead,True,
cifar,alpha0p5,42,7,67bc805380829601379d7edb5b72c0a4d181f74538acc9c736a82ff5c0b418da,e331ec8b353f50f43d3ac0d0b733b99cbac104c569949256b2ccb46e80d0668d,True,
cifar,alpha0p5,42,8,d799281d47419129fee49dc8cb7db53689e1f924b6f7de77808094b42b44c44e,3c67cc29e9779b0a847eaecc7135807e0bdbcb306a91eb5767f8f3ca3d8214e5,True,
cifar,alpha0p5,42,9,3a20b16431fd22f8c8de4541c537b2cada2075410ee18dc200eaa183a7e6eb51,6823bb71f08e195e593f00a0de623f93c743f3f1c1d85a14a193e89cbb6cff16,True,
cifar,alpha0p5,43,0,d7834e5137b52e14fc5b088631baf1be5247769b5895ec440e2f860120f7c1ac,ab6c96c53e6c2ffa2879f06cf867162f2f44362acb51a69c1fd1114236b40a3c,True,
cifar,alpha0p5,43,1,6786d84694e0211d2d3616df44b58042cfe7ff5e09b881b270ba1085ac989d83,f3cad539c875215c39b67816de148ee7fd16b301cbbb4013d41b365c8ebf0e65,True,
cifar,alpha0p5,43,2,bcc901a6af9de285780e021368a1f9462dcfd66e89b60cea7e220f2739eb3a4a,1bf442d3d8578f122d03aaf810e7a3144050fff7182504dae872e378e6dc7afe,True,
cifar,alpha0p5,43,3,af4585bc96786f5c3a0b9f0ae4305d9d1b6b740a40c39d9935cbc74b19b9c703,b6ba16654e16955065b96e1f5ea2cc3f4f2381308211e36f67a51a9afff0d25c,True,
cifar,alpha0p5,43,4,72b680b8876d8a6fa47f24fd1c85cf4b563dbd4e12694532b41a550df308c8db,45f20e7255042858ae079688a82c099722a6bf0c8bad59ecdec0977373f8ca0a,True,
cifar,alpha0p5,43,5,eb8dbe94ff8ede72bd3b390d81c28ffc2e7c4d8de9e4e3588e65291f32459b05,e1b15f72f0fe2d51ae7f86d38c337a798664b3cce7984a99ed046a14a55ede79,True,
cifar,alpha0p5,43,6,b5ea8782ae62840229d46da23ca96ebefc75521ecc45f9b69019b3673cd6eefc,cdb23ddd66b7fd97408eb28c5de124b8302796111f6082afb3433462d9e1bc74,True,
cifar,alpha0p5,43,7,7d62b443a7cf328ee3915f618418c3f79563fdaeec483222849178eb8e5d7155,c5d9d4218036ee1b62094be5d0a39f7fcce2353897527f227ee9065dd040d520,True,
cifar,alpha0p5,43,8,6281579c8c06cd20b5a5ee703bf6814bc4bc441f7002c31d02052059c5f9ddfe,4af0cca94f44760926dee9c042b0946e241f3019b2c7a4d5b13232e638b74771,True,
cifar,alpha0p5,43,9,6c77006e4028d83ceffbf3f07f01ae0cc1fb8a0c3757ff5fbfa953d5ebdf2026,fd74025841383719264a42fa678c93d0642a443e27f74a913aad2d582e9b714c,True,
cifar,alpha0p5,44,0,7ef668c937d5ee4192128431c14d125c39f3c33c97f389b2f5c7123d84b2c1ad,26c91c290ecded3e7f88e76d100d977f2e51a29ea48a0e7b850d6ed2e9bf0fc6,True,
cifar,alpha0p5,44,1,85d7317bc63b0b4a52e2a152484f6c2a830772a58bb8e08edd0188ff82a43b4e,774b152f03bf74eb8298cb5f73fa14d69b0032b8fba39f9bf6fb4931a1474de7,True,
cifar,alpha0p5,44,2,c0a8f6e131ca5ddd903642673f43553bc5d55ab115ca7d7c0f2de30fc6702bfd,1cac944ff7e8add20baa5ff127567cb716eb1dc54d0db58e5a702b573166995e,True,
cifar,alpha0p5,44,3,914297a146b01eaf74a79c1e9afa3038bbed6af9dc9a07c9488bd720d1a6fac7,c82c382466025030501c477779da928bd64a8981749961dc8cb0c0326cd04c04,True,
cifar,alpha0p5,44,4,97ed76e2969234a2db69f19444a3dae18d37c2b8870eb76dc1f8fb44c9c7507d,cd848c3c4905cab56c140384fa8c0dca700749b15c5bff2e417dea6eced2bd0b,True,
cifar,alpha0p5,44,5,3853bf6562c55fc359b652cac106b72628179ec85348c35758db6205b6153548,af5c4bc02659ebbff798435f73049e170adc8bec27e41a83cfec2bef3aa13902,True,
cifar,alpha0p5,44,6,474335749a04c1d5ee810c46158f39ce027d78fc80a16dbdddfb919674cd3d42,f61b3ccab8dff3fced415286e53a75ed7ee7d87901b23ae97e5948131ba3dc98,True,
cifar,alpha0p5,44,7,3a7a917e4489f4036ea1763a64279948cba5dbb7d41f9da8f9129dc2fab78c42,27c05b775def2f03026f94a0457576517387c82aa8a5e0167bd8b37f45eefee7,True,
cifar,alpha0p5,44,8,ec3d2419678661441c721adf82cc108d6cdd32fae90726d7c646d25629411582,c5782fab5ae6b5e3f7e7b87c21469e67ba028a0f1da6460bb4c6d1404cc3dc44,True,
cifar,alpha0p5,44,9,51d831d9e155973e341358d3a6063a6330086be39237336d473fd769b4ff3f51,e43a76729e5267b19a3bf80b6523bc170689acf614831e5775b017d321660ee8,True,
cifar,alpha0p1,42,0,5736bec99d86805f233f82034212e9e35957e2178a9de8fbb5647af05f2bebe2,1e45497971a5f414219067336f3c4cb1a6291088406b1618ef0235918d871da3,True,
cifar,alpha0p1,42,1,e34d3045b667e24f73cfbbcf19bae350e1a25c4a9cbcc8856cacae6f8fd54ace,84a3106039c325545c8585087a4b9f7a3a5003557c231e11e3fd3e760dac3206,True,
cifar,alpha0p1,42,2,869ae12f2f80f78de97b82f3e1e416040616dcb4ceae446861b5260b010127f8,f89965ebc2fb70e74f223c1cd72e80e2f4b964c039eee3b7315dabbbe59f033d,True,
cifar,alpha0p1,42,3,65140b5964de3b8470d596ceeeb1b44df1cfc1186912ab289df7f4a95cdc4425,97d4fd95f59c623df0e10bb01a293fc00799a5cea665d272a5c223d98dd50a36,True,
cifar,alpha0p1,42,4,1b0dc86714496a893ce149b863714806c4094ec5494a8383a72cd5f2211801db,4625297f6421e5673ee1c6a3d0ce7a82beb696ada61c3015edd4906b536518ed,True,
cifar,alpha0p1,42,5,aea3c07f0e29e09fb93cbd8d02d99aa1e10b98ee992d37472eb867110a29d803,4571ef41038c0bb88a8209422b69ec0d42c385de44078ace33d5da31e8f6cab8,True,
cifar,alpha0p1,42,6,b3e8163c5bdb0234742f8bda4bb2d1edc1840bad1d99452b5980c352d7f341df,78ec71b316140fa508a32121abea737e635be042b6d9d3acc4f4427acb52840a,True,
cifar,alpha0p1,42,7,4dec711c2ed44487034d9503402addc58cd49a0516a147f5fdc4e301525f3ae3,38133efb8570da456e2237cb3a648a46194ee050163be0e876611d4b3b6435f0,True,
cifar,alpha0p1,42,8,30753a6809a191d12a17804a4840ca20c389ab685b4291f5629e7f5a28a3420b,7ef8bda0327363dade9f62b47e7ef41783b57ddcf5c42899ca397cf5a3ca9f5f,True,
cifar,alpha0p1,42,9,94e3695ab0b44bf79a28d631636d1c59fbba038219569569f220c35358f5de05,ff9a4a816823bd59caee419333135cc1146a7d14266c4e5306c4a93f92e562cf,True,
cifar,alpha0p1,43,0,9c11d8aac486af7042ea5b3e15b2fb2cde5a24a94a966a431ad9e900739f8c55,7b2bf7c65ea5f9669b0ab46755ec5dff23f96a89c3fbee1a235638a30a9d55b7,True,
cifar,alpha0p1,43,1,1550b5b958ba9eda9bcb83aabfe108a0af5c07e40416087aca73135d69e9237c,ef98c9aa2b76c997ea49c92c5e47e046360b1f590c11cdcd1ff4e5ef3540a831,True,
cifar,alpha0p1,43,2,74ee55250426bedcbd1ed5d3c780c884f7ac9d0d036d34fe206ea300e8238ef6,6e6fcf4c90e617fc13d2c9dc9df71be22d8c2abc79118be0beafc8a8cb9d33af,True,
cifar,alpha0p1,43,3,da4461f404aa3dd65b6c66a056e06169c3f0ecc3bbeb5ef04102c22a3ab67ac2,6f4194307ef71dcd559174105e3178ea646b8650b080e06e89dcb773a04bcf60,True,
cifar,alpha0p1,43,4,8d03b80a6faaee8d327def1c1575dfcb148a6540ad0b296258886c2ce0894489,a0790ee8f9143d33cba503653cc5fb0b19cbdf60ebd7ad99a3fc0ec301534fe9,True,
cifar,alpha0p1,43,5,05bada0b9176c2a777808a2ab83b79a505e44a3a897ff656c93ac878ba393eac,d49deee94ddde5e575ae22908187167b37fbf24d5dd294d1bbb36217a5e25bcc,True,
cifar,alpha0p1,43,6,20e31643a6a54f87a62ac0c739c8fe2ef6b04e1d7eb3d982918e020769c38412,b380fe3fe7eeaa6260576c3fa6ff9bf0a5121195ed3f7732b9e792d59fb08757,True,
cifar,alpha0p1,43,7,b409d98d4bbdf314c209218a9735ca273c46b252bf01246bcd041a9cfcc61429,36b78601862796d788a56ff63ee9c696772788de60136f7f81dc24a4636930ed,True,
cifar,alpha0p1,43,8,a4e47cc6fb4f4b08d289d1888134597d134322e3dd6cf78d2dcafe26dc1bbc4b,9e95868745ae264154c54a718bf9af610897a8cadbb3fad4db5d3c5c920244e2,True,
cifar,alpha0p1,43,9,40b3feb7ef37f593990016e67f89a96fac358616b5cd0f99c90e3e9bf49ecbd8,c423aa2ec88b2404b5cf70ef2aea22d4a89fe4f52def0dea82e2ab493f0e4068,True,
cifar,alpha0p1,44,0,c432f3be7cecb52c34dd9b207b46e1e1873695ee1c611b8858a815020f22b73c,2159d56dfab78d87a9fe8da567a93e76e423b4cf44c85feabc7404d4bc519fd6,True,
cifar,alpha0p1,44,1,ba14498aa53baf3d62254d5d0ab72314431d447e1d76bdb72d7b06f872527db0,b73436bb07488f98a0c5d6546160ac2e30e5f4dd422b8db99f32791450139d87,True,
cifar,alpha0p1,44,2,3168a608c1172d2c9626ee5f06d4f063a63ece661619177b5c00209e4e1bc4c1,27bfe40265b6f8a52a8cae0932215a36f25ffebb8ea745400cbab424d458a658,True,
cifar,alpha0p1,44,3,a65b0df2e3d671c81ebee41b1fce8a729e5f5bf8cc90aed028818215d2b44788,3d2195b2d437de9898154e441d575c3cb6e3566adef34dbc8b0e68c830815242,True,
cifar,alpha0p1,44,4,edeb11dda0ae5459ccb8635221fdee2c251db10a46e74a5cf4595ad6fb5fac25,b28d284d68f2f3ed5e5bdc51d384e15f2cb62e1a835f6569481fdfe2a706ba60,True,
cifar,alpha0p1,44,5,78a8553565f9108b38f7b2d25fd760b1b507bec13962004e7ffe2101229a6fa8,ea2da2af34ca6824298806c3d71d33f02f66dfc3386779c8e5d9bfbb629229fa,True,
cifar,alpha0p1,44,6,ae85df964287facd1bf595ba28e222aa8a1bb8a9ed63d8f5aabb4677f77d8fec,58615a59d2d2315a8759604cb24f2522f5a8bd3040ae2954fe6cc8f328dc62de,True,
cifar,alpha0p1,44,7,0dbf6701527929af07913b9cca456e27fb00deceeaa21ab5966cc862bdceb585,8f82d17224713507ab90a2c1ab60617335cd88e603cdab5ac7f6b3dd8dbb0dbb,True,
cifar,alpha0p1,44,8,9c5097dd683c329d6ff39f821f89455c0115ad4f4ba0dc9c4aa0a6d20c6627bb,fe13a1602cc36503a35567f009f3a37bc9fd8ce4e694d320f37f6f6778456c43,True,
cifar,alpha0p1,44,9,2cbe8d91d0305d3854514b42f7fcb6713fafbe7ff28f3317becaae54b17b4ec4,49acac7288ccf900fd6d99882a178ce416d66ba2c6dd890cec40743a0aff21b2,True,
cifar,multi,42,0,a176bcc924983ed4c44c5a9e68610418332895a7ebc53307d8a504d036419d59,89f66b18bf65d9f69861d880ec4207312918b3bee87c7fdd4123faa1b402109c,True,
cifar,multi,42,1,081d8184bb66f7c231c7bf649a7a4a4eab0410c05e4227df4a06108f711d30f2,63cce5da15ec60585eb93c145fddfd5ee8333a7cfacf652f5d3aabc6ccd37198,True,
cifar,multi,42,2,c300774a7c742300604b29422fbb24af5b2c51f85405b0bfad3e8be8da7768f4,9a4b3c8212197efb95b3a29df3da2103a487e15455a84c4fb4cc00c3eecf56eb,True,
cifar,multi,42,3,b8eb8dbafc472e6b55429f5e61c4dc154c6432f9c7464eb08a897275aae33ae0,cffb168ed557fa2136f0c0003d233600a4a0c3b6bf687c4e2f2ff8160dc1e290,True,
cifar,multi,42,4,a203c515ad9b8178bfa04cbf7edeecd0e53a77d57e3a84fd5dc021bc8e6cf60b,c0184ececb83b7e3d2e51e88e81ab19c5b85e29a7f0d431b6326d18c1fbb99e7,True,
cifar,multi,42,5,a8b50bdd91ff7a4319688c65281b12a4da8ae849b2f2d98a1b9f14e46a05fc07,eb9d238cc327753e1e5add5d6eff25251483eb9187dc08ea1c71f010e0a3a8d8,True,
cifar,multi,42,6,fc28de7a908d9defb0b4b1bfdd1c4a6d29cf13fe2a06713faaa575f37f03b84d,440c978984832cb6ea5443d6133ee5cf465b5df4e9d2f0d7d74d32fbe9d0e111,True,
cifar,multi,42,7,14866edcd303e878d90c4af4fc356c3cd3c17382c9eb7c29c2d11a51152142f1,513b56359211f01aa85bcd410a696a0016b233582d0dec3eb418cf4e9425b12c,True,
cifar,multi,42,8,b9b3d1851e304671fa7c438e728f3a2803ff22975029ba10eacbf40c438d9b99,8b9ed18a6bdac1c23114958651cb50308af5fa2d98fbad4fef582fb27e043c69,True,
cifar,multi,42,9,b2f9a9e08dfd5682e16fde5b3fc3329241c6e324f5bf0ea2014abc0a2ffa2af9,e4fe793d29e6feff2fbb4af531c9c11feb3e2dcb26b03defe1aff9400410a1e1,True,
cifar,multi,43,0,b9411025f29d36eebaab9db5978ef4615ef8238ea332078f5d452327c8ed8229,4bc6545b163f52134f126c95e8e9706bbe0be1da1bbb805ed1ab1f44a59e4c00,True,
cifar,multi,43,1,1ecf1e97268d0205444b9a60032b469b65a0ca419daf1c3f18b001dd64824bce,7400708303bc035458b107bad77091bae62aa7a769e1c15dfa00393cc705dfbb,True,
cifar,multi,43,2,0e38b3cd9c0ced00ff011e37c3dbe2dc6174bb55150dcaf7fbe8b7e75319890a,a1167332b6611980ca753304c3124ac85a0a5352ebbf1dcda81dbc2efcb3c5f2,True,
cifar,multi,43,3,2957941fe0cc18f93c3fb0b2d12360d143b812b349c357a3e7fbbe6392dce5dc,2ddfc58411090eb729634fa8d45f32eeea2d805a8f891b791120dff3720c3793,True,
cifar,multi,43,4,a168d9cc7d9d1f3b6ec757d0c9488f0d10fa1228b071a08080598efd19e2b7e6,9f488c3d3ed5bc43c3d4426b3094b986a3f4da910a8c388fa5fd8c3ed1120e3f,True,
cifar,multi,43,5,45c98785f41828fda2f7efb7f84d28c26829ebc7251b5bbd9eb63785b3e49cb8,74419268f64872cceb131db5a76b0063f7ad504cb21cb8a3c469fc05d097f081,True,
cifar,multi,43,6,9c5f97d7e1d6095730c94b9515979ae28d56cbff1a758996c14d76cde325ac4b,634aef119eaa618791d3397198ccb81c1657615bfae3d782b7abd7e7f5f65782,True,
cifar,multi,43,7,430bd045a23ea20787ff59ad541ddef2ceacb5ad54cdf9b527d03b4e3b0fa490,e5b9acb5244fe080fb50b9603b14277cf2912a765e8be2434ef2aacfb26e5686,True,
cifar,multi,43,8,0d76278ba6a0399edb02a39ea4c36fdd09570d4e24bab4003b6915209da95242,944060694ae57310fac7f3cb301d270587dc670036f5f78a599d22ad6c797888,True,
cifar,multi,43,9,270bbe7fc0340138b1327393bb2e679129840b62039d01065b04bd3ab4ad8d18,0ad45592c611ceb612b1967de7ac8eb578a31b9b0328c4c1a89e00c5aa924542,True,
cifar,multi,44,0,f823d785ae0a7b68e17d11af91c7920db211f1ca7e977e4139d03820828d98a3,f78bc9b353458d1870b664c00929c9390af589d447d5136028a06f520313b58a,True,
cifar,multi,44,1,a5dce479a2f56b8b3468c22d1c299c0baf94b65da9f5ce8e2df9e964d604c352,870e56ce07509b17c11d9b7004b04e4f13cfb8ac63ea4ac0a700566231add59f,True,
cifar,multi,44,2,c3f639ef2f98e166e75da8bf171f037eb6d326eafb601614c3de603dce223c37,2fe3428ae263eb3529e3ea6d7496d8a46282c3742839c17931c00f43b37d98af,True,
cifar,multi,44,3,2c88c7312769553c0c7af19d5ff92996663e3e4bbd27b9c2a2772587ac1a0d85,d4cf3bb67371f30af754c508a27bda39b7c256dbbb207bd7016ca85ad9a5bbd5,True,
cifar,multi,44,4,4cf6d99de39be5c5ed88a6c29a1034e451d27ece49447985df47d83dfb786f5e,6a42a3cb0f044f0dc2a6030724e791144f10c2a2361943fa608c9a09d4587b11,True,
cifar,multi,44,5,12b76a96b560912ad7806c9270847c59c6da4b25074fdce86fde5306ace81939,26f70fb9a5057ebe5dfd08dea601f37a29437a885079e60d1323167e8fff971d,True,
cifar,multi,44,6,ddaaa28af6ded78a0dd78350311aaa046229529cd3526dc21e4ca557e5fc6b08,98d272ec4878bcc15cd956bdfd7789874f1b60391a0c4f3f73ab49d01c2925ed,True,
cifar,multi,44,7,3b8f25fcc18d463888a9eac73e231961e4a872c5167b0b98df6fa2f2982826a2,f1988e93118b94f6406ef5295b00a235ad6a947d85c697da8b64c0fe5e3053b0,True,
cifar,multi,44,8,87fe997a2a1df12934385a0e38c8a81ff742766f3b2a19976a5ba52087958acb,01c6c449fe1a4a48f38947ee988074ff0e6111c7759b95de7d54c2459cc6c945,True,
cifar,multi,44,9,f8c86666d4e49d90a9e66bc67bd92769cd40c3847710596da4de439d705e3baa,43c8617bde2bd58a5f40f573934764deb5fc03dd4584523829e87c74e53870d9,True,
cifar,single,42,0,8de6efd1219af26022077c60460b924f2f3703ae8d3d0096d060601348e17c1b,9fe4e48d9459a39caa986a26c2375249e0612043e49827d4253e8a86fa95c19f,True,
cifar,single,42,1,4fdc6d8811d8ce848386e5669153de90fc42f9c02edd69c227492bf6e5fe8b41,f91acc286e226af15230bad4bd4255bc71b9da7678992e533befadfc90fadbe0,True,
cifar,single,42,2,3d73352d1e156f04780a032ccd32df5d8e49bd309219bff0ad8b72a5708e8704,1ee21c12fe59c3e66b3453e22306217d72f6718abc1f8991388b46316bff0ad3,True,
cifar,single,42,3,b5191060d25b6d02473c84c6c66a84585fd515aefc5166e8a2d5adcccdbd7a58,ff5cbca870d12f9b62262ab8bfa1aab1b846a4a0391a6ed3090cfe458675e533,True,
cifar,single,42,4,83f90b3bcb0e0671033c47845058cec665bd0a975242651d381e66ef08412989,e5bb6dca666ec99bd38eb7e809dbf114cb2dd49abaca55584412c9d3b02d1035,True,
cifar,single,42,5,d9e6b9c86548def08173a5a6d5bebe87a73e5cadfe552a07ad62e992e210c74d,c7f6863573eba46a5f7e4c94eb856770be9345dc5ac13e63cd6cb51a09f7f054,True,
cifar,single,42,6,dcfad6e0732c3032369e4ece4f60ab9a4b3f67cc4911f54144af9bfd606138ae,3ab95ceaac89402629737a147807216a4a8af06c51a2191a192d28109bce73cf,True,
cifar,single,42,7,57dd3e6508707c974b4bb46896fdd9140ed7600136f79858666903d694eaf664,1fea814aa82ca30d9cec24c5daa55078ff8e1d3040fddea4563a7d8681b389c6,True,
cifar,single,42,8,1d69e6fecce9399f80632c58b1e2ab134c5831471fd25575eb74c6f1b6647fb7,cc8a776bd8eaa1cfa4b56a1cd92ee59574617aacf9c77b2c72c3b13b951b8330,True,
cifar,single,42,9,c60dd8ebf943e3200a7b6c2863b2b7b2423ead7abfecd0e677d01414810bcca8,f7ef19d715220efc2fbb4d7e9ad18104703de880015b52cca8aa1749bc404956,True,
cifar,single,43,0,f1b88cb8768eeec0d5735bab92966b666b02664a429866f99bf184c363d4ebb3,9c01e997b952afbc5ed450e52db3f879eff45c8fa6d69f195a728085a96bbe65,True,
cifar,single,43,1,64d44181d3b9b1feba9af2a206bce517f536391a37062f230015a1d439affb0d,a329782e26bfc6315a2edaf0a90f058643923f39342c3e07ab181cc7ec10b7d0,True,
cifar,single,43,2,bb8c415d02641a2b2ca335274a8a2998f4011f85fd0dced4093c593ecf6e1d59,c90bf8342b8c21c29800bd4ecece9cd4db0427b64fcedc3e6d357cbd4808486e,True,
cifar,single,43,3,9dab77dbcee6458567e0660669386813526c302ba82c1aba01322c699ec729d7,03e6c54ab4e2a389b47f02c4b747e37ae0407f05523221b70974d3080af7035a,True,
cifar,single,43,4,8421eef2560da5384c8966e59b76b50a0d02144effc117467a854c2706f6bee2,c6fd2b3c3ce04c7c973854b41de3099baacda1b3b407af68e7280bfd6d04ec89,True,
cifar,single,43,5,76e97a0b426f2d4154127c98f678ecde53fdd4e926cce920ec5b93e2fc0c578f,e805508d3a794f4848e8b93ac46914e025573f9b626ec5a1e62c095a571155d5,True,
cifar,single,43,6,a810a11565df8c141f02ad180f4a3d3bb8a97f6cf919a90e0f92748803ff0024,6f83c1310ed72cbfc7f0d0b4208cbcad270c5b038e2875e62ce5f11f5a994fd1,True,
cifar,single,43,7,84c9057745cecc7c53aff60c2ee621119ef8ec2d66170ed40266433494371228,6e27aa542c4ddcf4e13f9a92f3db3e94112a566957be52e5150781d56d406c2d,True,
cifar,single,43,8,c46e3b9c12ff9b2a9902bc2f3f3afc7ec0d695cf5a7788426939c22d5dd63e3a,3b4fc5f6adeb782bbb40aec6da854bb727f0ff0c8a2e3b7dcb204d3a55503e38,True,
cifar,single,43,9,3b7ba50bfdf490c7727b866be88b628598fc24c58c8940afb78079a3054f5030,ea61f60de1f1b00f74b680ac953dd7681a4541d89f6c05498e2bae5f1a2a21f5,True,
cifar,single,44,0,1c7232bede6b8ae2139a417debc0185835aa90b72ae97579da99f26fff4527ce,cd9672724527e7ebd60f0dfb6169c52a40a591237b62a2449378d96497756feb,True,
cifar,single,44,1,123b963115208eec4e1bfd709e4c44fd25e328bf47e49778c875b3ef06e82e80,f7f8772f6c5b261c5f973197ef9f7e3da4e47c2c96f32c73619fa40ba1227fb8,True,
cifar,single,44,2,1c6319054226e36c2025bcc1ea0d76598c38c7e76e8f83ef261b99bfabcb5709,84b898a4a37472e6db6917fde5ce3cf5e59dde94d991c2468d3309a03c53ede3,True,
cifar,single,44,3,e115b5fd1554dedb0372c03df2723c6b5c4eaa5bfd7b3edb72bc9834f06c2673,616395bcbdce9340fed6f47b5916915fe1cf9384ac840f14c868188f7efc3c99,True,
cifar,single,44,4,6dc50671be3cd1a8cc1113abde1588e22ab21b7c31f4352909f6254044630a0f,200f8ce3b3d6da861c7a5150300163f6a5942cb65bc582c8c9ab7b6fb5e318c4,True,
cifar,single,44,5,7afe69994a5c423967484f77ef8c65ed606eb0f7b8e91e4f9c4099f6e1033b2b,572ef2a9938048c644736f3c0d9b3195e69de2535277bba34f26153d5e158361,True,
cifar,single,44,6,c22a440d73a3588d869636c6c9c8f8e12f3abaf56349fb1811ea89796abd1dc1,93ff2240b58729834fb0951e6ffacc2a09633669a7390b9cecc346005c488055,True,
cifar,single,44,7,5c806beedb1c9e7873d2961e7b65fc81776531d8bc9f75848b1a43e60afc057d,29ff2725cfc3cdef94680f48db99d538f8ea59cfa8d70f2cbc3ad92f11d0e476,True,
cifar,single,44,8,2f75c010bc3d18dd38383de57adb988767a64ad2d348dcf0a6226498f2ee93c8,0bf5a9d9d6085d18ea51673e6606d444d5dc7b4d395584c20aab30ae70000ea2,True,
cifar,single,44,9,b3f0cd68815423e23362ae11ea54c4fd87ab4e7b00be791ce907e44b149a68f4,805f407606e7e2843d49c1745ea87d34ff98369a84f7d1ce76d93f4c040c132d,True,
